from_user,to_user
RednaxalA,ericbolling
LandOfOzz,GovWalker
Michael1nOnly,GovWalker
JaxonBrow,GovWalker
JaxonBrow,JaxonBrow
aussiebear59,GovWalker
301woodlands,GovWalker
moderncomments,GovWalker
ronb333,GovWalker
ronb333,GovWalker
danstrnad,pryerheather
RauberA,GovWalker
RauberA,GovWalker
danstrnad,veteranairborne
Amy_Schuler,GovWalker
pryerheather,FalkforWI
nomorespend,jimwitkins
fires11,gjzielinski
Jack2John,DefeatVos
southendzone9,GovWalker
southendzone9,GovWalker
4ScoreAnd710,DefeatVos
HeidiWisGirl,GovWalker
crefan7860,southendzone9
Jack2John,crefan7860
Stwallace23,GovWalker
WI4Perry,EMAdair225
WI4Perry,EMAdair225
EMAdair225,WI4Perry
WI4Perry,EMAdair225
Newrulz1951,GovWalker
JaxonBrow,GovWalker
ronb333,GovWalker
Wheespah,GovWalker
therealbillp,Kjon
Wheespah,GovWalker
MitchEhly,MikeWilliams920
MilwMan01,GovWalker
PoppaWillie,GovWalker
AndyPortale,GovWalker
MVruwink,GovWalker
yer2slw,GovWalker
petyaczar,GovWalker
lorchal,GovWalker
RichMeyer4,GovWalker
JaxonBrow,GovWalker
yer2slw,GovWalker
ConsAreVile,GovWalker
Sean_Bruss,GovWalker
HeidiWisGirl,GovWalker
BrettHulseyWI,GovWalker
JaxonBrow,GovWalker
GARY1010,GovWalker
BrettHulseyWI,HSRail
BrettHulseyWI,GovWalker
ronb333,GovWalker
912stand,GovWalker
oring10,GovWalker
danno321s,GovWalker
yer2slw,GovWalker
TJDuffy9,GovWalker
Wheespah,GovWalker
taotao_salupa,GovWalker
walymury,GovWalker
LandOfOzz,GovWalker
jrc1971,RepPaulRyan
JordanGutzman,GovWalker
gopboy,GovWalker
jbrosinger12,GovWalker
BrettHulseyWI,GovWalker
mercedesbaby24,GovWalker
kmwoe,GovWalker
JaxonBrow,GovWalker
kjon,FalkforWI
LAXGOP,GovWalker
kjon,govwalker
LAXGOP,GovWalker
kjon,govwalker
JimGraebert,GovWalker
mbstreicher,nich9990
SebastianJRusso,GovWalker
jhncghm,BrettHulseyWI
Smitchem,GovWalker
southendzone9,GovWalker
southendzone9,GovWalker
DRock282828,BJans1
EdVeracity,GovWalker
billyfreedomvet,GovWalker
altofsalt,GovWalker
nich9990,RoshniNedungadi
JaxonBrow,GovWalker
BauerNo2,GovWalker
BralslinFuller,GovWalker
kristineeanne,kookookenn
NorthwoodsDoe,GovWalker
DanielleforIL,FoundersInk
kristineeanne,suziqkelley
kristineeanne,kookookenn
Natecraig1,GovWalker
BrantDalton,GovWalker
ConsAreVile,GovWalker
acdreddevil,GovWalker
Mbruckn,GovWalker
cbleake56,DanielleforIL
Jack2John,Neumann4WI
lorchal,kookookenn
wakeupwis,GovWalker
JaxonBrow,GovWalker
crefan7860,southendzone9
ToddWray,GovWalker
dianekennedy,michellemalkin
bensmomjo54,GovWalker
crefan7860,DRock282828
ronb333,GovWalker
LandOfOzz,GovWalker
polenz79,JaxonBrow
charmage,GovWalker
Jack2John,CarterFliptMe
Arielle923,GovWalker
FatSwangin79,GovWalker
deja1422,Arielle923
Arielle923,deja1422
SluttySlutSlut1,GovWalker
America2_0,deja1422
barbwill2,GovWalker
crefan7860,AVD911
JDrevs001,Barrett4WI
Arielle923,America2_0
UniqueName099,dianekennedy
Craig_RINV,gjzielinski
CalSchoonover,GovWalker
lifefades,GovWalker
clarkr3000,GovWalker
louken83,GovWalker
Andy_Billy,GovWalker
NAIRNhigginson,polymath22
AnselSchimpff,GovWalker
FeetCandy,Cog_Dis
jaketan43,gjzielinski
sasha2000,cspanwj
snugg33,TruthSucceeds
chrisdueitbig,Andy_Billy
Maria_sunflower,GovWalker
Jack2John,lukepeterke
asha54407,GovWalker
JayRavichandran,lukepeterke
WatchdogMKE,GovWalker
MJCC1987,WisDems
EboSays,GovWalker
YourpalJim,GovWalker
CoffeeBean26,fredadewar
MidwestPhoto,PolitiFactWisc
charmage,GovWalker
charmage,GovWalker
senkwrites,rcooley123
Art4Gov,JaxonBrow
wmagates,superguts
debrafaye,GovWalker
superguts,wmagates
wmagates,superguts
WalkerRecall012,GovWalker
WalkerRecall012,GovWalker
WalkerRecall012,GovWalker
Peaches66,EastSideRambler
Peaches66,EastSideRambler
HeidiWisGirl,RebeccaforReal
dikSjoberg,blackrepublican
LizSchmidt3,gdthomp01
mbaldauff,GovWalker
Stwallace23,GovWalker
Norseman75,UnitedWisconsin
Jack2John,Govwalker
JimEllisForUSA,Stwallace23
Stwallace23,JimEllisForUSA
Murphdak,AndySuchorski
patriotmom4,GovWalker
JaxonBrow,GovWalker
HeidiWisGirl,UnitedWisconsin
WalkerRecall012,GovWalker
crefan7860,VickiMcKenna
JaxonBrow,GovWalker
crefan7860,VickiMcKenna
crefan7860,VickiMcKenna
crefan7860,VickiMcKenna
crefan7860,VickiMcKenna
crefan7860,VickiMcKenna
crefan7860,VickiMcKenna
crefan7860,GovWalker
sasha2000,cspanwj
crefan7860,HeidiWisGirl
HeidiWisGirl,crefan7860
webav,GovWalker
HenryVolk,HeidiWisGirl
MsGaslight,GovWalker
mercedesbaby24,GovWalker
AdamFarrellWort,GovWalker
AstroSHayden,HeidiWisGirl
EdieVP,HeidiWisGirl
Mykelbarber,gjzielinski
MTATL67,Barackobama
ScottMilfred,nicknicemadison
radiobenolson,Barrett4WI
AstroSHayden,GovWalker
StandUpWis,MilwaukeeLive
chopshopboys,RepSondy
HeidiWisGirl,AstroSHayden
brettfarrey,GovWalker
keshenawarrior,Amy__Bailey
HeidiWisGirl,EdieVP
StandUpWis,MilwaukeeLive
JaxonBrow,GovWalker
CollegeDemsWI,GovWalker's
Stephknows,JaxonBrow
DaleSchultz17,GovWalker
RohnWBishop,gjzielinski
AstroSHayden,GovWalker
JaxonBrow,GovWalker
StRosalie,MichelleBrocha
WUTBWILLIS,kjon
crefan7860,DefeatVos
catawu,Txladycat
catawu,cr8f
PolitiScoop,GovWalker
taotao_salupa,GovWalker
MinMarshall,GovWalker
MinMarshall,GovWalker
EdieVP,HeidiWisGirl
HeidiWisGirl,steelekelly
TSH255,GovWalker
JaxonBrow,GovWalker
LandOfOzz,GovWalker
PolitiScoop,gjzielinski
WalkerRecall012,GovWalker
WalkerRecall012,GovWalker
WalkerRecall012,veteranairborne
veteranairborne,WalkerRecall012
ChristopherTerr,govwalker
PolitiScoop,GovWalker
jonbloy,legaleagle
PolitiScoop,gjzielinski
dikSjoberg,JKWileman5
crefan7860,gjzielinski
Andy_Billy,GovWalker
KhanBalushi21,GovWalker
murrman14,DanielGlinski
aburnett95,theBerg02
silly196,Sttbs73
oldivory,Sttbs73
CalSchoonover,GovWalker
Jack2John,Govwalker
HeidiWisGirl,RebeccaforReal
crefan7860,HeidiWisGirl
stephaniejane81,GovWalker
bethellenurban,gjzielinski
Jack2John,RebeccaforReal
mydoggyruss,forwardwithkurt
oldmancrying,RacineTEAParty
Andy_Billy,GovWalker
Murphdak,Sttbs73
HeidiWisGirl,Murphdak
southendzone9,GovWalker
southendzone9,GovWalker
Murphdak,HeidiWisGirl
walymury,MittROMney
southendzone9,GovWalker
ndarnick,GovWalker
EricPacho,GovWalker
wis_sportsfan,DanODwtmj
EndlessKarate,Big_SKI
Andy_Billy,GovWalker
ReidDave,IL4Palin
ReidDave,GovWalker
ReidDave,OmarSurg
Jack2John,GovWalker
BERatzlaff,DavidJaron
abbottsa01,whitneypitcher
RacineTEAParty,cr8f
crefan7860,VickiMcKenna
PushBackNow,JaxonBrow
crefan7860,VickiMcKenna
Nate_Greely,GovWalker
PushBackNow,sistertoldjah
tcal1961,GovWalker
Mcm_217,GovWalker
Gunnerguy1911,GovWalker
adam_zander,TruthSucceeds
ksharon22,GovWalker
crefan7860,VickiMcKenna
Jack2John,Govwalker
crefan7860,VickiMcKenna
crefan7860,VickiMcKenna
crefan7860,VickiMcKenna
thrill316,LisaManna
neubs2,GovWalker
SykesCharlie,GovWalker
crefan7860,JacobGietman
Jack2John,SykesCharlie
teddy_zy,GovWalker
crefan7860,BenjaminSparks
crefan7860,RebeccaforReal
JeffSimpson7,Miss_Wisconsin
acworthey,GovWalker
Lightening37,GovWalker
PJHogan86,GovWalker
SouthsideZorro,DrewRyun
conservativchic,GovWalker
SouthsideZorro,DrewRyun
TheRealTyKehoe,GovWalker
SouthsideZorro,SouthsideZorro
JennJacques,BretBaier
TannerSalyers,kjon
Mccoy_Christine,GovWalker
kjon,TannerSalyers
TruthSucceeds,chris_lala
Hildman,SJHotel
arhasek,GovWalker
scubdog,GenericRepub
jennaddenda,thegirlone
iKevsDev,tomhenrich
vicky8651,GovWalker
akvanstelle,GovWalker
XPCmobile,GovWalker
sammcfarland,GovWalker
tgiese1,lsternat19
nicknicemadison,JeffSimpson7
MsCoffee1972,News3David
XpressPayDotCom,GovWalker
JennJacques,ConsrvativeDiva
DeFoMan,wisgop
crefan7860,Jack2John
BrewerPug,wagner620
crefan7860,SteveWisDems
JeffSimpson7,nicknicemadison
littelbert,GovWalker
ntw853,wagner620
MTATL67,GOP
iKevsDev,tomhenrich
JeffSimpson7,paellacook
GenericRepub,scubdog
Dzydvl,GovWalker
HeidiWisGirl,GovWalker
Dzydvl,GovWalker
JaxonBrow,GovWalker
1andonly_burke,GovWalker
MattyMess10,GovWalker
TheJellyBean59,GovWalker
KevinSMacWP,GovWalker
BlueEyedLady13,bluecheddar1
Lightening37,GovWalker
Jack2John,JeffSnowUW
Jack2John,SteveWisDems
1andonly_burke,nonnydee
scubdog,GenericRepub
gopboy,GovWalker
Jack2John,MsJoanne
WalkerRecall012,NicholsUprising
mercedesbaby24,GovWalker
FR_Newbrough,LibertyLynx
LibertyLynx,FR_Newbrough
LibertyLynx,FR_Newbrough
FR_Newbrough,LibertyLynx
theeemissary,RebeccaforReal
StephenChengMD,thenation
Andy_Billy,GovWalker
MattyBobM,GovWalker
truthlovin,scubdog
WalkerRecall012,Govwalker
Emperor_of_WI,GovWalker
WalkerRecall012,GovWalker
Jack2John,keldahelenroys
Emperor_of_WI,keldahelenroys
Zenman1550,RebeccaforReal
sammie_j93,Caiolacroix
Rob_ledesma,eqmetz
WalkerRecall012,GovWalker
WalkerRecall012,GovWalker
MikeWSchwartz,GovWalker
j_serum,GovWalker
sammie_j93,Caiolacroix
awatermolen,GovWalker
sammie_j93,Caiolacroix
RauberA,GovWalker
SouthsideZorro,GovWalker
schuller53rd,UniqueName099
crefan7860,LoudMouthRadio
Dcarter888K,EWErickson
Silver2219,GovWalker
SolomonGrundy2,AIMilCon
Dcarter888K,MichelleMalkin
BradKoenig,sarandipity
southendzone9,GovWalker
JeffSnowUW,pbartel
Jack2John,Govwalker
Jack2John,Govwalker
Jack2John,SykesCharlie
wiscoparty,milkmaid58
robsaxan,govwalker
matt_smithWBAY,GovWalker
petyaczar,edshow
BrewCityChaser,DanODwtmj
ozzyb_86,GovWalker
petyaczar,petyaczar
petyaczar,petyaczar
RenagadeGirl,wisgop
CollegeDemsWI,gjzielinski
RenagadeGirl,wisgop
chhoffma,gjzielinski
BrownDeerRepub,Miss_Wisconsin
ozzyb_86,GovWalker
roderic214,govwalker
samjamjam,GovWalker
Jack2John,roderic214
mcwheelz,JeffFitz2012
newkirkat,GovWalker
Badgitator,JeffFitz2012
RtSidePolitics,GovWalker
GMGifford,DanODwtmj
Jack2John,JeffFitz2012
cnoelle68,JeffFitz2012
roderic214,Jack2John
southendzone9,GovWalker
HeidiWisGirl,Barrett4WI
1_4_ThePeople,JeffSnowUW
prg100740,GovWalker
danedems,GovWalker
Dcarter888K,iowahawkblog
bethellenurban,jrios68
toid10,gdthomp01
crefan7860,BenjaminSparks
JoeYoung87,GovWalker
crefan7860,Jack2John
LastBrainLeft,NolteNC
ElmerSwain,NolteNC
Jack2John,DefendWisconsin
einton9,NolteNC
crefan7860,The_RGA
GergerTwanson,SykesCharlie
Jack2John,seanhackbarth
ntw853,jpodhoretz
UWGOP,GovWalker
chhoffma,UWGOP
anglerpro,GovWalker
kjon,Barrett4WI
TheyoungGOP,ExJon
Jack2John,PeterWilt1
Jack2John,jimwitkins
StevieKyles,ExJon
onceupona_tune,GovWalker
JeremiahDB,DanODwtmj
MarkConrad_,SykesCharlie
Jack2John,WI4Perry
pwinks50,powder119
WI4Perry,Jack2John
WI4Perry,Jack2John
AstroSHayden,jimwitkins
WI4Perry,Jack2John
ManleyWMC,jwigderson
brewcitychickie,SykesCharlie@DanODwtmj
phscoach_drew,GovWalker
jwigderson,ManleyWMC
j_kuck,GovWalker
TaylorHeinzel,GovWalker
Jack2John,WI4Perry
Jack2John,WI4Perry
dianekennedy,ntw853
1_4_ThePeople,TaylorHeinzel
j_kuck,govwalker
GraceMGall,GovWalker
dlwhite_93,GovWalker
RacingBanshee,kevinbinversie
mmanpoker,GovWalker
BrownDeerRepub,Jack2John
KCWalbrun,GovWalker
Jack2John,BrownDeerRepub
RitewingRedhead,keder
STuraniczo,keder
Dcarter888K,kevinbinversie
HeidiWisGirl,Jack2John
bapfaff,Schneider_CM
GraceMGall,SamLevine1
Joe_American,keder
steamboat2302,andrewwagner
LesHughs,keder
GraceMGall,SamLevine1
moe30,GovWalker
Jack2John,illusory_tenant
james_bkelly,Jack2John
gpmckinnon,GergerTwanson
Jack2John,andrewwagner
ttamaton,mcullen546
Jack2John,HeidiWisGirl
Jack2John,govwalker
racinginRacine,GovWalker
WI4Palin,GovWalker
Reticulator,guypbenson
EverettShauger,2LiveinLiberty
Jack2John,hmfearny
Kriskxx,guypbenson
anotherday1,WI4Perry
Jack2John,ihomebrew7
PFFW,IAFFNewsDesk
Dcarter888K,GinaCMaddox
jodster36,SykesCharlie
Dcarter888K,WeGotEd
gadsden_group,WisDems
tamaleWI4Walker,GovWalker
TimSweet12,GovWalker
Wi_Fwd,andrewwagner
Ben_Wiley,BrownDeerRepub
tokm,GovWalker
crefan7860,Jack2John
Murphdak,SteveWisDems
waitandC_Henry,GovWalker
Murphdak,MattyBobM
slmiller222,SykesCharlie
QuentinCantu,GovWalker
LandOfOzz,GovWalker
DrGianRico,thenation
SykesCharlie,GovWalker
HudBannon,5sahandful
BadgerDaddy,gjzielinski
BigFoxFan1,RebeccaforReal
chrisschrimpf,GovWalker
SpudLovr,es1999
MelissaMcCrady,GovWalker
QrsChocolate,GovWalker
1stRegisterThen,GovWalker's
BrewCityBrawler,GovWalker
BrewCityBrawler,GovWalker
cinders1313,GovWalker
garak99,GovWalker
JaxonBrow,GovWalker
eyzrbrn,GovWalker
JaxonBrow,GovWalker
BarddeBelmont,edshow
GB_Witch,edshow
pgullixon,GovWalker
crazzeeedave,GovWalker
hrprogressive,LOLGOP
TruOld,edshow
crazzeeedave,GovWalker
mrbabypants,Tortured_Verse
DougRNJ,edshow
zmanaz,edshow
ScooterChrist,GovWalker
heatherwgaona,LOLGOP
tdappel,MRHogan13
HeidiWisGirl,GovWalker
crefan7860,edshow
Dekinblus,edshow
HeidiWisGirl,edshow
GLASSSSSSSSSMAN,GovWalker
Dave53119,GovWalker
Stephknows,Steffi5461
NewsHub,GovWalker
tamaleWI4Walker,GayPatriot
mtgrove,tamaleWI4Walker
BrettHulseyWI,ManleyWMC
dmtruckdriver,SooperMexican
cindymeyer7,edshow
JNLevin,stephenfhayes
rlecloux,GovWalker
LandOfOzz,GovWalker
wfox013,GovWalker
silkenbee,gregoryjon
jacobsghosst,GovWalker
Racin81,GovWalker
BaronBlitz,edshow
PoppaWillie,Progress2day
JaxonBrow,GovWalker
CraigJCasey,SykesCharlie
jbndtcoke53,GovWalker
1andonly_burke,GovWalker
sykescharley,BrewCityBrawler
Jack2John,es1999
paellacook,Racin81
PearsonFpearson,GovWalker
biking_brian,HeidiWisGirl
wisgop,WisGOP
1stRegisterThen,1stRegisterThen
1stRegisterThen,1stRegisterThen
1stRegisterThen,1stRegisterThen
1stRegisterThen,1stRegisterThen
PanteneFLOv,JaxonBrow
JeffSimpson7,JonahNRO
cnoelle68,GovWalker
go4stimulus,GovWalker
cnoelle68,garak99
cnoelle68,GovWalker
DrLaone,GovWalker
myfeldman,ScottMilfred
sasha2000,SenRonJohnson
go4stimulus,AustinJEvans
Jack2John,timpysan
davidjkramer,GovWalker
KlueBat,GovWalker
CalSchoonover,GovWalker
emmamaree71,GovWalker
JaxonBrow,GovWalker
gopboy,GovWalker
bakerfall,MikeDolam
yer2slw,GovWalker
journeymanandy,GovWalker
garak99,cnoelle68
HeidiWisGirl,biking_brian
mjlehman83,GovWalker
hunntterr,GovWalker
WendyMadison,GovWalker
mjlehman83,Barrett4WI
SarahE03691,Courtney_Kuehn
Jack2John,HeidiWisGirl
HeidiWisGirl,Jack2John
MattyBobM,GovWalker
StarzandStrypz,GovWalker's
S1776frdm,StarzandStrypz
Jack2John,StarzandStrypz
StarzandStrypz,S1776frdm
1andonly_burke,WiStateJournal
mikebasford,JackCraver
StarzandStrypz,Jack2John
Jack2John,paellacook
AstroSHayden,mjlehman83
HurricaneHarv,GovWalker
Jack2John,RJD_41
wakeupwis,GovWalker
Jack2John,Govwalker̢
Djmagicmike2011,DJJohnnyO
ronb333,GovWalker
luckyladyone,ForwardRight
petyaczar,ForwardRight
luckyladyone,GovWalker
danno321s,GovWalker
qtmom,GovWalker
JKreu,GovWalker
920MichaelBrown,GovWalker
JackieGpie,GovWalker
PhtharticMonkey,Barrett4WI
S1776frdm,GovWalker
Jack2John,Barrett4WI
JaxonBrow,GovWalker
bensmomjo54,GovWalker
crefan7860,Barrett4WI
Jack2John,BenjaminSparks
ronb333,GovWalker
WI4Perry,GovWalker
rodgers_jeff,gjzielinski
StCyrlyMe2,GovWalker
serg_gonzo,1stRegisterThen
bbwoof,GovWalker
qtmom,GovWalker
1stRegisterThen,serg_gonzo
Brock_toon,sporkening
CIEOBT2,GovWalker
tuckertjohnson,GovWalker
Amy__Bailey,NRA
tuckertjohnson,JaxonBrow
WWaltson,GovWalker
iii_rob,PeterWBarca
Wheespah,GovWalker
WalkerRecall012,GovWalker
kelseeeyallen,GovWalker
ronb333,GovWalker
yer2slw,GovWalker
dianekennedy,GovWalker
ssatran,GovWalker
JaxonBrow,GovWalker
JDNelson_68W,Barrett4WI
Rowdyyates1,GovWalker
ntamlin,GovWalker
NotRobbieDennis,GovWalker
CEOSBCG,GovWalker
BrownDeerRepub,BenjaminSparks
BrownDeerRepub,BenjaminSparks
Sleevetalkshow,GovWalker
britig89,GovWalker
babaoreilymike,ForwardRight
JoeyRobots,Barrett4WI
DiveGal,pari_passu
JeffreyMGr,GovWalker
mcsystemsgb,DCToddM
shreksshrek,Madtownandy
L4rg0,GovWalker
BlueDuPage,GovWalker
BlueDuPage,GovWalker
BPierce24,GovWalker
esmereldala,GovWalker
BrownDeerRepub,BenjaminSparks
HeartlandRuby,EvanPrim
WalkerRecall012,GovWalker
ScannerJan,GovWalker
ConsrvativeDiva,WalkerRecall012
ConsrvativeDiva,WalkerRecall012
WalkerRecall012,GovWalker
WalkerRecall012,GovWalker
ScannerJan,GovWalker
HeidiWisGirl,bwilliam46
roderic214,WalkerRecall012
acdreddevil,GovWalker
RussellOnSports,Barrett4WI
CharlesWiltgen,GovWalker
5dogs2catsBrown,edshow
southendzone9,GovWalker
RussellOnSports,Barrett4WI
roderic214,gjzielinski
roderic214,Barrett4WI
johndunagan,pastordan
RussellOnSports,andygorzalski
RussellOnSports,andygorzalski
crefan7860,GovWalker
Stephknows,BrewCityBrawler
RussellOnSports,andygorzalski
BrewCityBrawler,Stephknows
Stephknows,BrewCityBrawler
roderic214,activist360
Stephknows,BrewCityBrawler
RobinMarohn,BrewCityBrawler
billyfreedomvet,govwalker
HeidiWisGirl,GovWalker
NotHappyRepub,govwalker
ReidDave,Taml17
crefan7860,HeidiWisGirl
BartzyZach,GovWalker
dufus,GovWalker
akvanstelle,GovWalker
teletech7572,GovWalker
JaxonBrow,GovWalker
HeidiWisGirl,crefan7860
1andonly_burke,GovWalker
ottogo59,GovWalker
nicechillguy,JaxonBrow
Txsleuth,WI4Perry
Matthew53214,Barrett4WI
illusory_tenant,GovWalker's
stephaniejane81,WI4Perry
p8riot,DCleves
CalSchoonover,GovWalker
WI4Perry,stephaniejane81
littelbert,GovWalker
dcdlsmith,GovWalker
kjb724,Barrett4WI
ronb333,GovWalker
kevin_sandlin,keder
ttoelke,GovWalker
VikingBubba,keder
SharplyRight,GovWalker
MidwestPhoto,nickpipitone
lovusa4,GovWalker
bobbybnews,keder
mcwheelz,GovWalker
1stRegisterThen,Nat_Akbar
NorthwoodsDoe,GovWalker
ronb333,GovWalker
AmyKremer,ShaneWright22
uwsp46,GovWalker
mfrperez,keder
JaxonBrow,GovWalker
TruthSucceeds,Lezlie61
TheAmericanTMan,GovWalker
StandUpWis,GovWalker
crefan7860,ronb333
rajshukla,gjzielinski
TRBthe3rd,GovWalker
davidjkramer,GovWalker
Jeff_Cota,GovWalker
SarahVail1,keder
Emperor_of_WI,GovWalker
Emperor_of_WI,GovWalker
PoppaWillie,GovWalker
Jack2John,ScottMilfred
JaxonBrow,GovWalker
JG_Dodge,Koch_Industries
JG_Dodge,GovWalker
JG_Dodge,GovWalker
wookaspooka,keder
JG_Dodge,Koch_Industries
HeidiWisGirl,GovWalker
ChristopherL33,GovWalker
TrudyLeBeau,GovWalker
danno321s,GovWalker
MichelleBrocha,GovWalker
MichelleBrocha,GovWalker
RepSondy,GovWalker
paellacook,TrudyLeBeau
crefan7860,Jack2John
WUTBWILLIS,Barrett4WI
turnsc,Barrett4WI
turnsc,Barrett4WI
LAXGOP,wisgop
ronb333,GovWalker
whyliedead,GovWalker
Wizzzzzzzzzard,GovWalker
Jack2John,turnsc
TyStewart4,GovWalker
Jack2John,LiberalPhenom
timpysan,HatingBreitbart
kemet2000,jenniferlepps
Jack2John,gjzielinski
Jack2John,chrisschrimpf
drawandstrike,pryerheather
Jack2John,drawandstrike
uboat222,GovWalker
LandOfOzz,GovWalker
JaxonBrow,GovWalker
ICUScottWalker,GovWalker
JaxonBrow,GovWalker
Jstav44,GovWalker
Jack2John,GovWalker
PyGuy43,GovWalker
fishnstormz,GovWalker
frendafox,GovWalker
Jack2John,Barrett4WI
noahfish,GovWalker
drawandstrike,Jack2John
iforge_,GovWalker
tnfork,GovWalker
ChrisLoesch,timpysan
hazitall,GovWalker
WJGBalderama,GovWalker
Shasta4Him,GovWalker
communconnect,GovWalker
WUTBWILLIS,Barrett4WI<----&
Sue_Brown,GovWalker
beehonest50,GovWalker
mosaicwench,GovWalker
beehonest50,GovWalker
dcdlsmith,GovWalker
RAN2CI35,GovWalker
ronb333,GovWalker
ronb333,GovWalker
ronb333,GovWalker
bambi380,Barrett4WI
exepnykoukla,GovWalker
crefan7860,GovWalker
olderdad1961,Barrett4WI
BrandiLynne,GovWalker
crefan7860,LandOfOzz
JaxonBrow,GovWalker
Spitfire1592,GovWalker
Murphdak,Meg_Moen
Bigdaddy1263,GovWalker
chulas06,GovWalker
wakeupwis,GovWalker
wakeupwis,GovWalker
KCmasterpice,GovWalker
NewsHub,GovWalker's
acdreddevil,GovWalker
acdreddevil,GovWalker
acdreddevil,GovWalker
AstroSHayden,GovWalker
FryePod,GovWalker
FryePod,GovWalker
FryePod,FryePod
southendzone9,GovWalker
BibleProphecy,GovWalker
LandOfOzz,GovWalker
AveWITaxpayer,GovWalker
markflesberg,jrios68
TobyRocksSohard,BenNaleid
MartyLeft,gjzielinski
Cheddarhead69,gjzielinski
kelly8sully,gjzielinski
AmberDoleshal,GovWalker
gjzielinski,NicholsUprising
Cheddarhead69,gjzielinski
Jim_Kubasta,gjzielinski
wolter61,seanhannity
PiereChangstein,kjon
joanwalsh,gjzielinski
jackwadeshow,Ringuette
pryerheather,gjzielinski
Bobacheck,gjzielinski
pryerheather,gjzielinski
Bennyvessey,Ringuette
mcullen546,GovWalker
jimmy2222,gjzielinski
goldmatt7,GovWalker
southendzone9,GovWalker
crefan7860,Jack2John
HeidiWisGirl,Jack2John
BloggingBlue,GovWalker
jdahlberg1,Barrett4WI
Jack2John,HeidiWisGirl
LizSchmidt3,BrownDeerRepub
HeidiWisGirl,Barrett4WI
WI4Palin,irritatedwoman
crefan7860,HeidiWisGirl
Koelbeans,GovWalker
susand900,Barrett4WI
ScannerJan,morningmika
karen32862,Barrett4WI
karen32862,Barrett4WI
Gordykdj,GovWalker
BrettHulseyWI,Jack2John
KunoichiStone,noahwhitford
Jack2John,karen32862
felinocity,Barrett4WI
Jack2John,jimwitkins
jmachats,govwalker
illusory_tenant,GovWalker
jer45,gjzielinski
PeterCWI,kjon
WiForward,GovWalker
WeAreWomanUSA,GovWalker
leebeegee3,GovWalker
tokm,GovWalker's
DrexelRawson,GovWalker
DrGianRico,Morning_Joe
babaoreilymike,GovWalker
Racin81,GovWalker
FeetCandy,Cog_Dis
dupui,GovWalker
JaxonBrow,GovWalker
WI4Palin,TabithaHale
StandUpWis,GovWalker
PCsmackdown,GovWalker
Bgrfgr414,GovWalker
ChuckVanSistine,GovWalker
Dcarter888K,GovWalker
Tortured_Verse,GovWalker
JaxonBrow,GovWalker
PrettyKitty58,GovWalker
DanielFoynes,GovWalker
ScannerJan,JoeNBC
Tortured_Verse,starr_d
Machinetoolsale,GovWalker
uwsp46,AveWITaxpayer
laynier,Tortured_Verse
Dzydvl,GovWalker
ScannerJan,GovWalker
Cowmix,GovWalker
AveWITaxpayer,Barrett4WI
RitewingRedhead,GovWalker
Lightening37,GovWalker
madturtle65,GovWalker
JeanneLocante,GovWalker
Lightening37,GovWalker
jaketan43,gjzielinski
slewfan,GovWalker
JohnSheehan21,GovWalker
Jack2John,GovWalker
yer2slw,GovWalker
NotOnTwtr,Jack2John
tomHiawathaLake,GovWalker
KunoichiStone,StandUpWis
jbrady77,BrewCityBrawler
uhohitschellie,GovWalker
Wi_Fwd,GovWalker
BrewCityBrawler,jbrady77
PatGarrett92,AndySuchorski
jmachats,turnsc
tombelter,GovWalker
RepSondy,GovWalker
exepnykoukla,GovWalker
mejdaniels98,GovWalker
danjdodge,GovWalker
JimRarick,Barrett4WI
JimRarick,Barrett4WI
JimRarick,Barrett4WI
JaxonBrow,GovWalker
garak99,teeocee
garak99,jrios68
garak99,teeocee
Dzydvl,Miss_Wisconsin
garak99,Miss_Wisconsin
garak99,teeocee
ashlandcurrent,govwalker
garak99,teeocee
Dzydvl,garak99
garak99,Dzydvl
LMFAOGOP,GovWalker
nick_lentz,Barrett4WI
ronb333,GovWalker
graveytrain,Barrett4WI
younggrumpy,VoteSmartToday
JaxonBrow,GovWalker
Gordykdj,GovWalker
forwardwithkurt,onewisconsinnow
NewsHub,GovWalker
babaoreilymike,GovWalker
fon4242,GovWalker
MichelleBrocha,GovWalker
babaoreilymike,GovWalker
AstroSHayden,GovWalker
forwardwithkurt,GovWalker
Jack2John,GovWalker
AstroSHayden,GovWalker
MichaelMcCabe10,joanwalsh
GovernorGreene,GovWalker
tropicoptic,Barrett4WI
BrianLarsen970,GovWalker
MichelleBrocha,jrios68
madturtle65,GovWalker
Mug89,ChrisJLarson
JeffreyMGr,GovWalker
EboSays,GovWalker
RxTrevor14,GovWalker
BrianLarsen970,anthonypsherman
anthonypsherman,BrianLarsen970
robsaxan,Barrett4WI
BrianLarsen970,anthonypsherman
paellacook,Jack2John
Jack2John,jrios68
anthonypsherman,BrianLarsen970
senkwrites,GovWalker
Synders777,ChuckSchumer
Jack2John,GovWalker
pastordan,JC_Christian
AdamsAmused,ChrisJLarson
MTATL67,AstroSHayden
nick_lentz,Barrett4WI
Jack2John,robsaxan
jaketan43,gjzielinski
JaxonBrow,GovWalker
billybam,GovWalker
WaltDeWalt,GovWalker
BruceJJones,GovWalker
LTCRIce,DustinStockton
joeyhunziker,GovWalker
